limit_bal,sex,education,marriage,age,pay_1,pay_2,bill_amt1,bill_amt2,pay_amt1,pay_amt2,default_payment_next_month,age_range,age_range_int,sum_pay,mean_bill,mean_pay_amt
200000,1,3.0,1.0,54,0,0,1749,3939,3000,4031,1,53-79,18,2,27113.0,13790.0
200000,1,2.0,1.0,51,2,-1,206,2522,2522,1261,1,49-53,17,-3,3989.0,10286.0
420000,1,3.0,1.0,53,-1,-1,3717,-2953,5,0,0,49-53,17,-10,-11048.0,5.0
130000,1,2.0,2.0,54,0,0,30184,31795,2419,1000,0,53-79,18,-4,92526.0,3619.0
30000,1,2.0,,53,1,-2,0,0,0,4070,1,49-53,17,0,11720.0,4070.0
110000,1,2.0,1.0,51,0,0,54051,55126,1972,3000,1,49-53,17,0,368770.0,59541.0
360000,1,2.0,1.0,51,-1,-1,14093,10575,10575,7685,0,49-53,17,-4,104810.0,65874.0
50000,1,2.0,1.0,56,1,2,48141,50783,3739,28,0,53-79,18,5,224474.0,7328.0
70000,1,3.0,1.0,54,0,0,64527,59996,2519,5015,0,53-79,18,0,358922.0,25991.0
420000,1,3.0,1.0,59,0,0,24389,21232,1733,10026,0,53-79,18,0,132663.0,17115.0
50000,1,3.0,1.0,57,0,0,49543,41465,1500,1328,0,53-79,18,0,174013.0,6531.0
450000,1,2.0,1.0,55,2,2,2500,0,0,0,1,53-79,18,-4,2500.0,0.0
50000,1,2.0,1.0,56,0,0,38111,37934,2966,1000,0,53-79,18,-1,94997.0,6068.0
20000,1,3.0,1.0,53,3,4,15507,14974,0,0,1,49-53,17,17,88834.0,3430.0
250000,1,1.0,1.0,51,3,2,2487,2487,0,0,1,49-53,17,13,14922.0,0.0
20000,1,2.0,,53,0,0,18856,19840,1318,1298,0,49-53,17,0,111327.0,5866.0
240000,1,3.0,1.0,57,0,0,224736,230814,9573,7893,0,53-79,18,0,1193604.0,40590.0
50000,1,3.0,1.0,52,0,0,47594,48611,2200,2343,1,49-53,17,-1,177568.0,9045.0
180000,1,3.0,1.0,65,0,-1,191309,174775,175100,7000,1,53-79,18,-1,1021742.0,200697.0
250000,1,1.0,1.0,71,0,0,173907,177484,6504,6243,0,53-79,18,0,976134.0,35104.0
30000,1,3.0,2.0,52,0,0,25686,27449,2500,3600,0,49-53,17,4,200458.0,9990.0
50000,1,3.0,1.0,55,0,0,40247,41382,1800,9331,1,53-79,18,2,243316.0,18272.0
20000,1,2.0,1.0,62,1,2,17539,18563,1612,0,0,53-79,18,5,112014.0,5057.0
260000,1,3.0,1.0,52,0,0,187581,184144,7299,5375,1,49-53,17,0,856306.0,28520.0
130000,1,3.0,1.0,54,-1,-1,193,2499,2520,0,0,53-79,18,-7,3270.0,3383.0
490000,1,2.0,1.0,51,1,-2,-16,-16,0,7504,1,49-53,17,0,60738.0,38609.0
150000,1,3.0,1.0,52,2,2,142903,152574,13312,2305,1,49-53,17,8,785786.0,122311.0
30000,1,3.0,1.0,53,1,2,18361,20250,2500,0,1,49-53,17,11,124728.0,7903.0
50000,1,2.0,2.0,54,1,-2,0,0,0,0,1,53-79,18,-9,0.0,0.0
330000,1,3.0,1.0,53,0,0,141061,144526,3856,3926,0,49-53,17,0,736344.0,14750.0
330000,1,2.0,1.0,52,0,0,171004,173360,6199,6386,0,49-53,17,0,1064672.0,39396.0
140000,1,3.0,1.0,56,2,0,90462,93167,4212,3600,1,53-79,18,2,558840.0,20864.0
40000,1,2.0,1.0,55,1,-2,-150,-540,0,0,1,53-79,18,-9,-6750.0,0.0
360000,1,3.0,2.0,54,-2,-2,390,390,390,390,0,53-79,18,-12,2340.0,98652.0
80000,1,2.0,2.0,59,2,2,24756,29818,5500,13,1,53-79,18,10,161872.0,13528.0
730000,1,3.0,1.0,56,0,0,746814,374028,20500,16500,0,53-79,18,0,1663959.0,49000.0
180000,1,1.0,1.0,63,0,0,157932,156847,7000,5500,0,53-79,18,0,787217.0,30218.0
190000,1,3.0,1.0,64,0,0,65666,67379,3800,7600,0,53-79,18,2,420342.0,19700.0
50000,1,3.0,2.0,57,-1,-1,390,1726,1726,390,0,53-79,18,-6,3676.0,3826.0
230000,1,1.0,1.0,56,0,0,38349,39154,1933,1700,0,53-79,18,0,235075.0,9965.0
20000,1,3.0,1.0,53,0,0,19084,19224,1300,1400,0,49-53,17,0,115029.0,6046.0
130000,1,2.0,2.0,56,0,0,121165,109805,4000,5000,0,53-79,18,0,654216.0,30000.0
30000,1,,1.0,53,-2,-2,1780,0,24437,0,1,49-53,17,-12,1780.0,24437.0
360000,1,1.0,1.0,57,1,-2,0,0,0,860,0,53-79,18,-6,1014.0,1106.0
100000,1,2.0,1.0,52,1,2,15420,16927,2000,0,0,49-53,17,11,103085.0,5600.0
180000,1,3.0,2.0,55,0,0,193095,186835,6900,7100,0,53-79,18,0,1005228.0,34059.0
210000,1,2.0,1.0,53,1,-1,-197,3195,3392,2,0,49-53,17,-1,8488.0,8251.0
340000,1,2.0,1.0,53,0,0,342617,346067,12604,14000,1,49-53,17,0,1847163.0,86604.0
20000,1,1.0,1.0,52,0,0,21192,19965,1600,390,0,49-53,17,-3,43497.0,13560.0
20000,1,2.0,1.0,52,-2,-2,990,2990,2990,790,0,49-53,17,-12,11499.0,11709.0
500000,1,1.0,1.0,54,0,0,493251,496315,18725,18000,0,53-79,18,0,2927318.0,109915.0
360000,1,1.0,1.0,53,-2,-2,826,4741,4765,6395,0,49-53,17,-12,14671.0,15028.0
50000,1,3.0,1.0,54,0,0,47722,47080,2100,3000,0,53-79,18,0,228260.0,12300.0
530000,1,2.0,1.0,54,-2,-2,-30,-420,0,1200,0,53-79,18,-9,296256.0,176800.0
260000,1,1.0,1.0,59,-1,-1,1929,-627,627,7388,0,53-79,18,-6,10094.0,13487.0
40000,1,3.0,1.0,50,1,2,35879,34625,0,3078,1,49-53,17,-1,127911.0,24728.0
30000,1,2.0,2.0,60,0,0,23575,24582,1398,1527,0,53-79,18,0,142078.0,6304.0
240000,1,1.0,1.0,55,1,4,99259,96819,0,0,1,53-79,18,14,581284.0,14600.0
320000,1,1.0,2.0,55,2,2,200545,205973,9600,9500,1,53-79,18,8,1068509.0,31985.0
70000,1,3.0,,61,3,2,8909,9812,1200,0,0,53-79,18,7,61995.0,5108.0
200000,1,2.0,1.0,58,-1,2,1877,1830,151,200,0,53-79,18,-2,75753.0,101997.0
360000,1,1.0,1.0,51,-1,-1,2782,5608,5636,927,0,49-53,17,-6,22860.0,27321.0
110000,1,2.0,2.0,51,0,0,25707,26740,1400,1500,1,49-53,17,0,166694.0,7060.0
80000,1,3.0,1.0,52,1,2,77185,80311,5000,3100,1,49-53,17,7,408841.0,12313.0
200000,1,1.0,1.0,52,1,-2,-768,-768,0,0,0,49-53,17,-9,-4608.0,1536.0
100000,1,3.0,1.0,56,-1,-1,390,390,390,0,1,53-79,18,-7,1560.0,1170.0
160000,1,3.0,2.0,53,-1,-1,791,9164,9173,4805,0,49-53,17,-6,19700.0,20827.0
140000,1,1.0,1.0,55,1,-2,0,0,0,0,1,53-79,18,-9,0.0,0.0
300000,1,2.0,1.0,55,0,0,69994,71388,2552,2645,0,53-79,18,0,441933.0,16244.0
50000,1,3.0,1.0,59,1,2,48504,46768,0,2100,0,53-79,18,3,221890.0,7100.0
50000,2,2.0,1.0,29,0,0,49895,48434,1867,1521,1,28-29,3,0,230862.0,7725.0
50000,2,1.0,1.0,29,0,0,50737,50486,1818,2200,0,28-29,3,0,220519.0,9210.0
50000,2,2.0,1.0,34,0,0,11340,11367,3200,3000,0,33-34,5,2,66457.0,11200.0
50000,2,2.0,1.0,38,0,0,51400,0,0,0,1,37-38,9,-8,51400.0,0.0
210000,2,1.0,2.0,29,-1,-1,2783,1080,1088,2855,0,28-29,3,-6,37559.0,35100.0
150000,2,1.0,2.0,26,0,0,24242,20263,1700,1700,0,25-26,6,0,134092.0,8100.0
190000,2,2.0,1.0,29,-2,-2,0,0,0,0,0,28-29,3,-12,0.0,0.0
80000,2,1.0,2.0,26,2,0,37097,38174,2000,3000,1,25-26,6,8,242257.0,11500.0
100000,2,1.0,2.0,28,0,0,4864,9089,5800,6000,0,27-28,7,-1,58075.0,25875.0
20000,2,2.0,2.0,27,0,0,18854,19116,1292,1509,0,26-27,11,-1,94223.0,28555.0
400000,2,1.0,2.0,29,-2,-2,7622,38849,39097,13653,0,28-29,3,-12,87880.0,108305.0
100000,2,2.0,2.0,28,0,0,50697,51813,1959,2545,0,27-28,7,0,264085.0,27285.0
30000,2,2.0,2.0,22,0,0,30028,30566,2634,1000,0,21-23,20,2,174673.0,10912.0
150000,2,2.0,1.0,26,0,0,81638,70605,2481,4263,0,25-26,6,4,316074.0,15644.0
60000,2,2.0,1.0,24,0,0,62786,61764,2212,3100,1,23-25,19,0,311823.0,10753.0
140000,2,3.0,2.0,26,0,0,93384,93443,3514,3000,0,25-26,6,0,395072.0,13836.0
80000,2,1.0,2.0,25,0,0,53685,15291,3291,5694,0,23-25,19,0,181716.0,32773.0
200000,2,2.0,2.0,26,0,0,153900,0,0,0,0,25-26,6,-5,161486.0,6033.0
410000,2,1.0,2.0,28,-2,-2,5184,3449,3476,2300,0,27-28,7,-12,11233.0,7065.0
50000,2,2.0,1.0,26,0,0,43800,44335,2043,2126,0,25-26,6,0,232212.0,10117.0
50000,2,2.0,2.0,25,2,2,33995,34937,1800,300,1,23-25,19,12,214806.0,8100.0
100000,2,2.0,2.0,26,1,2,6056,5810,0,1150,1,25-26,6,7,44038.0,3750.0
190000,2,2.0,2.0,24,0,-1,15740,106602,106602,3700,0,23-25,19,-1,536288.0,132177.0
120000,2,2.0,2.0,27,2,2,120649,123203,6000,0,1,26-27,11,12,689568.0,29545.0
20000,2,1.0,2.0,22,0,0,16917,17904,3500,2450,0,21-23,20,0,94907.0,10755.0
30000,2,2.0,2.0,22,1,2,16549,17085,1500,1396,0,21-23,20,3,72754.0,9074.0
20000,2,3.0,2.0,22,2,2,16381,13837,0,1600,1,21-23,20,6,96106.0,6600.0
20000,2,2.0,2.0,22,0,0,15247,16561,1575,1294,1,21-23,20,0,105429.0,6789.0
80000,2,2.0,2.0,22,0,0,1742,2524,1200,3000,0,21-23,20,0,29966.0,8400.0
80000,2,2.0,2.0,23,-1,0,78379,78589,3015,2810,0,21-23,20,-1,388053.0,13625.0
50000,2,1.0,2.0,23,-1,-1,3430,2478,2548,2321,0,21-23,20,-6,23477.0,23119.0
80000,2,1.0,2.0,23,2,2,84052,84787,7100,0,1,21-23,20,6,424037.0,17100.0
50000,2,1.0,2.0,23,0,0,49593,49918,2200,2600,0,21-23,20,2,302180.0,13300.0
50000,2,2.0,2.0,24,-1,-1,594,0,0,0,0,23-25,19,-6,75468.0,64730.0
80000,2,2.0,2.0,24,-1,-1,386,1392,1396,18754,0,23-25,19,-6,33679.0,36554.0
20000,2,2.0,1.0,24,1,2,19242,21821,3200,0,1,23-25,19,8,122660.0,3200.0
70000,2,3.0,2.0,24,0,0,8391,10242,2000,1000,0,23-25,19,-1,34391.0,5390.0
130000,2,2.0,2.0,23,0,0,8690,9500,1000,0,0,21-23,20,-6,18190.0,1000.0
10000,2,2.0,2.0,21,2,2,6795,10398,3905,0,1,21-23,20,9,66220.0,9036.0
50000,2,2.0,1.0,23,2,2,54866,51520,1000,1860,1,21-23,20,4,178103.0,5126.0
50000,2,1.0,2.0,23,0,0,9978,12493,3000,0,0,21-23,20,2,59355.0,7120.0
20000,2,2.0,2.0,22,0,0,15090,15199,1500,3000,0,21-23,20,0,102273.0,8863.0
80000,2,1.0,2.0,22,-1,-1,1807,133,133,5395,0,21-23,20,-5,9149.0,7209.0
70000,2,2.0,1.0,23,0,0,69951,70722,3200,3202,1,21-23,20,0,337579.0,12714.0
10000,2,2.0,2.0,22,1,-2,0,0,0,0,0,21-23,20,-9,-400.0,400.0
120000,2,2.0,2.0,23,0,0,39517,42543,4000,0,0,21-23,20,2,254808.0,10657.0
20000,2,2.0,2.0,23,0,0,15071,16082,1266,2136,0,21-23,20,2,104834.0,6283.0
50000,2,2.0,2.0,23,-1,0,865,1893,1202,2300,0,21-23,20,5,11097.0,8501.0
20000,2,1.0,2.0,24,0,0,14273,13327,1183,2000,0,23-25,19,0,77372.0,7694.0
40000,2,2.0,2.0,23,0,0,39402,39321,2000,2000,0,21-23,20,0,235790.0,11000.0
80000,2,1.0,2.0,23,0,0,78366,67801,2540,2442,0,21-23,20,0,365565.0,11784.0
20000,2,2.0,2.0,24,1,2,4697,3800,0,2266,1,23-25,19,7,20247.0,2304.0
130000,2,2.0,1.0,24,0,0,66072,68223,3000,3001,0,23-25,19,0,429099.0,15901.0
100000,2,2.0,1.0,24,-1,-1,53309,7500,7500,10035,0,23-25,19,-5,126924.0,147254.0
120000,2,2.0,2.0,24,0,0,93338,91207,3261,4793,0,23-25,19,0,540610.0,20610.0
50000,2,3.0,2.0,24,0,0,48658,46749,1900,1613,0,23-25,19,0,226406.0,8417.0
190000,2,2.0,2.0,24,0,0,183821,186084,9000,6621,0,23-25,19,0,873513.0,32280.0
50000,2,1.0,2.0,25,0,0,20916,14500,5000,0,0,23-25,19,-4,46598.0,18210.0
20000,2,3.0,1.0,54,2,0,14381,16174,2350,2300,0,53-79,18,8,108064.0,9371.0
50000,2,1.0,2.0,23,1,-1,-697,11361,12058,0,0,21-23,20,-7,10664.0,12058.0
50000,2,1.0,2.0,23,0,0,15252,16885,2200,2200,0,21-23,20,6,108715.0,9900.0
80000,2,2.0,2.0,22,2,2,53023,76708,0,3320,1,21-23,20,4,294372.0,9868.0
10000,2,3.0,2.0,22,2,0,7720,10063,2500,1000,1,21-23,20,1,36488.0,34953.0
50000,2,2.0,2.0,22,0,0,18293,19301,1315,1352,0,21-23,20,0,126763.0,7692.0
50000,2,2.0,2.0,22,0,0,50635,49488,1760,1888,1,21-23,20,0,299335.0,13095.0
50000,2,2.0,2.0,23,2,0,49441,45880,1998,2198,0,21-23,20,2,198041.0,7905.0
20000,2,2.0,2.0,22,1,-2,0,0,0,0,0,21-23,20,-9,0.0,0.0
60000,2,1.0,2.0,27,2,2,19341,19625,900,1342,1,26-27,11,6,126486.0,6806.0
50000,2,2.0,2.0,23,-1,0,9101,10446,1502,2651,0,21-23,20,1,63380.0,6153.0
50000,2,2.0,2.0,23,0,0,47559,48549,1784,2701,1,21-23,20,0,237024.0,23706.0
20000,2,2.0,2.0,21,-1,-1,390,780,780,0,0,21-23,20,-2,1950.0,780.0
20000,2,2.0,2.0,23,0,0,14418,18829,5000,0,1,21-23,20,5,105544.0,6982.0
80000,2,3.0,1.0,23,2,2,22852,25371,3200,1440,1,21-23,20,12,157230.0,9777.0
50000,2,3.0,2.0,24,0,-1,10901,16877,22514,4000,1,23-25,19,1,67474.0,52022.0
120000,2,2.0,2.0,24,0,0,27491,20707,3000,1843,0,23-25,19,-6,178914.0,60023.0
50000,2,1.0,2.0,24,0,0,43219,35137,2400,1900,0,23-25,19,0,141750.0,7450.0
110000,2,1.0,2.0,24,1,2,115527,109871,0,4000,1,23-25,19,3,772934.0,27748.0
30000,2,2.0,2.0,24,1,2,26690,27954,2000,0,0,23-25,19,5,167496.0,7600.0
110000,2,2.0,2.0,23,2,0,1587,2399,1000,0,1,21-23,20,1,76336.0,39807.0
20000,2,2.0,2.0,23,0,0,15675,17462,4492,0,0,21-23,20,2,82502.0,5642.0
50000,2,2.0,2.0,23,0,0,47654,48529,2000,1743,0,21-23,20,0,280696.0,11020.0
50000,2,1.0,2.0,24,0,0,48483,52167,4500,0,1,23-25,19,2,241701.0,27300.0
50000,2,2.0,2.0,24,0,0,43638,42146,2200,1700,0,23-25,19,0,206662.0,9980.0
20000,2,2.0,2.0,22,2,0,20549,21301,1400,1300,0,21-23,20,2,119661.0,6466.0
200000,2,2.0,1.0,36,0,0,184697,186660,8001,5000,0,35-37,13,0,699189.0,64001.0
30000,2,1.0,2.0,24,-1,0,1991,2621,2000,2000,0,23-25,19,-1,21185.0,8096.0
130000,2,3.0,1.0,23,0,0,109592,113508,5733,5659,0,21-23,20,0,482056.0,18397.0
20000,2,2.0,2.0,24,0,-1,4261,7830,7830,17221,0,23-25,19,-4,53097.0,45266.0
20000,2,1.0,2.0,23,-1,0,19364,19082,1358,1321,0,21-23,20,-1,115717.0,8662.0
60000,2,2.0,1.0,23,0,0,59408,58844,2230,2000,0,21-23,20,4,252740.0,11530.0
30000,2,1.0,2.0,24,0,0,27660,28780,2000,0,0,23-25,19,0,57220.0,2000.0
30000,2,2.0,2.0,22,2,0,27987,25690,1420,1762,1,21-23,20,2,168035.0,9253.0
120000,2,2.0,2.0,24,0,0,55829,53799,2000,2600,0,23-25,19,0,313546.0,14541.0
30000,2,2.0,2.0,24,0,0,20367,21882,2000,1696,0,23-25,19,4,142518.0,12702.0
30000,2,1.0,2.0,24,0,0,26094,27095,1440,1503,0,23-25,19,0,170843.0,8838.0
60000,2,2.0,1.0,24,0,0,23851,24404,1700,2000,1,23-25,19,2,115414.0,9400.0
50000,2,2.0,2.0,25,0,0,45688,47122,2500,3000,1,23-25,19,0,214796.0,10500.0
30000,2,2.0,2.0,25,0,0,8935,9948,1165,1188,0,23-25,19,0,66530.0,4898.0
270000,2,1.0,2.0,25,-1,-1,4999,5588,5588,3366,0,23-25,19,-6,16145.0,29338.0
360000,2,1.0,2.0,25,0,0,160411,163079,6200,6200,0,23-25,19,0,1005564.0,32191.0
450000,2,3.0,2.0,26,0,0,28765,24672,1714,2012,0,25-26,6,0,105893.0,86447.0
50000,2,1.0,2.0,25,-1,2,9040,3020,0,2262,0,23-25,19,-3,22425.0,10365.0
50000,2,3.0,2.0,25,0,0,27232,26777,1439,1464,0,23-25,19,0,159732.0,7071.0
120000,2,1.0,2.0,25,0,0,58106,53974,2000,3000,0,23-25,19,0,290519.0,18000.0
40000,2,1.0,2.0,26,1,2,7904,7628,0,2775,1,25-26,6,7,58419.0,7575.0
140000,2,2.0,1.0,24,0,0,62755,64001,2285,2365,0,23-25,19,0,396198.0,15008.0
200000,2,2.0,1.0,25,-2,-2,0,0,0,1257,0,23-25,19,-12,1257.0,1257.0
30000,2,2.0,2.0,25,-1,-1,415,150,150,0,0,23-25,19,-2,1165.0,150.0
30000,2,2.0,2.0,25,0,0,15493,16427,1500,1279,0,23-25,19,-2,72399.0,12779.0
30000,2,1.0,2.0,25,2,2,29335,29869,4000,0,1,23-25,19,10,164504.0,12400.0
30000,2,2.0,1.0,25,0,0,25530,26600,1500,3600,0,23-25,19,2,169663.0,8378.0
110000,2,1.0,2.0,25,2,2,2729,4382,4340,5,1,23-25,19,4,21829.0,11431.0
50000,2,1.0,2.0,24,1,2,33385,35538,3000,0,0,23-25,19,9,220273.0,15000.0
130000,2,2.0,2.0,24,0,0,135466,126091,4139,137549,0,23-25,19,-1,545335.0,146387.0
50000,2,2.0,2.0,25,0,0,47431,48306,2000,1542,1,23-25,19,0,185165.0,6753.0
150000,2,1.0,2.0,25,0,0,87822,83850,2575,2569,0,23-25,19,0,489754.0,60054.0
30000,2,2.0,2.0,25,0,0,21020,21207,2000,2000,1,23-25,19,0,127418.0,9500.0
50000,2,2.0,2.0,23,0,0,15167,16393,1523,1353,0,21-23,20,0,77306.0,5893.0
20000,2,2.0,1.0,23,0,0,17049,16178,15000,1600,0,21-23,20,0,107683.0,21131.0
230000,2,2.0,2.0,24,0,0,64929,65093,6000,0,0,23-25,19,2,348178.0,15500.0
280000,2,1.0,2.0,25,-2,-2,985,500,505,500,0,23-25,19,-12,7263.0,11181.0
50000,2,2.0,2.0,24,0,0,5819,8044,2555,1200,0,23-25,19,0,24095.0,7755.0
130000,2,2.0,2.0,23,0,0,44930,40688,6000,6000,0,21-23,20,0,242014.0,39002.0
20000,2,1.0,2.0,25,1,-1,0,891,891,789,0,23-25,19,-4,2577.0,2577.0
80000,2,3.0,1.0,26,0,0,69489,70336,2600,2571,0,25-26,6,0,414411.0,15771.0
100000,2,1.0,2.0,24,0,0,84895,71271,3513,3169,0,23-25,19,0,442638.0,22758.0
90000,2,2.0,2.0,24,2,0,89346,89466,4100,8245,1,23-25,19,4,543090.0,22995.0
20000,2,1.0,2.0,24,-1,-1,440,4023,4023,440,0,23-25,19,-6,6223.0,6223.0
140000,2,2.0,1.0,24,2,-1,1536,696,696,696,1,23-25,19,-3,5016.0,4176.0
150000,2,1.0,2.0,24,-1,-1,291,291,291,291,1,23-25,19,-6,2263.0,3169.0
140000,2,1.0,2.0,24,2,0,778,982,980,1000,0,23-25,19,4,21285.0,21980.0
50000,2,2.0,2.0,24,2,0,23497,24197,1395,1424,0,23-25,19,2,153236.0,7330.0
30000,2,3.0,2.0,24,1,-2,0,0,0,1469,0,23-25,19,-2,4728.0,2777.0
110000,2,2.0,2.0,22,-2,-2,0,0,0,0,0,21-23,20,-12,0.0,2990.0
80000,2,1.0,2.0,23,-1,-1,326,-326,0,652,0,21-23,20,-7,978.0,2282.0
30000,2,2.0,1.0,23,0,0,21710,23021,1670,1500,1,21-23,20,2,145893.0,7655.0
90000,2,2.0,2.0,23,0,0,28120,32429,5000,0,0,21-23,20,-3,65646.0,7727.0
80000,2,2.0,2.0,25,0,0,47836,49038,2000,5000,0,23-25,19,0,293228.0,15000.0
30000,2,2.0,2.0,25,3,2,9095,10297,1500,0,1,23-25,19,13,64390.0,5134.0
20000,2,1.0,2.0,24,0,0,19335,20094,1415,3600,0,23-25,19,2,114720.0,12115.0
30000,2,2.0,1.0,24,0,0,3740,4616,1100,1300,0,23-25,19,0,34940.0,4361.0
80000,2,1.0,2.0,24,1,2,2254,620,0,3600,0,23-25,19,3,32714.0,13032.0
90000,2,2.0,2.0,23,0,0,88015,69701,5640,16021,0,21-23,20,-2,265527.0,75165.0
50000,2,2.0,2.0,25,0,0,46895,45929,2000,1740,0,23-25,19,0,223806.0,8240.0
20000,2,1.0,2.0,22,2,0,13718,15033,1550,1268,1,21-23,20,4,96924.0,7511.0
10000,2,2.0,2.0,22,0,0,6488,7502,1282,1299,0,21-23,20,0,51209.0,5226.0
80000,2,3.0,2.0,23,0,0,66909,67465,2451,3017,0,21-23,20,0,312879.0,10764.0
60000,2,2.0,2.0,25,0,0,75932,60693,3121,3000,1,23-25,19,0,292546.0,88739.0
50000,2,1.0,2.0,25,0,0,50051,46768,1754,2500,0,23-25,19,0,231927.0,9730.0
30000,2,3.0,2.0,22,0,0,30136,20741,1335,1500,0,21-23,20,0,112266.0,5685.0
30000,2,2.0,2.0,23,2,2,34048,33053,0,1800,0,21-23,20,12,216519.0,17966.0
10000,2,1.0,2.0,24,0,0,6632,7095,2000,2000,0,23-25,19,0,47751.0,9000.0
50000,2,1.0,2.0,26,-1,-1,5052,0,0,0,0,25-26,6,-7,18770.0,16400.0
290000,2,1.0,2.0,24,0,0,11157,0,0,0,0,23-25,19,-5,15207.0,4050.0
100000,2,1.0,1.0,24,0,0,10376,36404,26404,2000,0,23-25,19,0,203601.0,35555.0
40000,2,3.0,1.0,26,2,2,33811,34654,1700,1800,1,25-26,6,10,211777.0,8000.0
130000,2,2.0,2.0,26,2,0,130535,127155,6000,5200,1,25-26,6,2,706856.0,27242.0
100000,2,2.0,1.0,26,0,0,1962,4911,3000,1106,0,25-26,6,0,36816.0,8908.0
360000,2,1.0,2.0,27,-2,-2,0,0,0,0,0,26-27,11,-12,300.0,300.0
110000,2,1.0,2.0,23,0,0,78793,79182,3400,4000,0,21-23,20,0,374601.0,14891.0
150000,2,2.0,2.0,23,0,0,58757,59555,2714,2812,0,21-23,20,0,355743.0,14588.0
100000,2,1.0,2.0,23,-1,-1,4802,4802,4806,4718,0,21-23,20,-6,34579.0,33605.0
50000,2,1.0,2.0,23,1,2,50638,49484,0,2155,1,21-23,20,3,157570.0,7949.0
50000,2,2.0,2.0,22,0,0,50180,38404,2100,1800,0,21-23,20,-4,118359.0,3900.0
50000,2,2.0,1.0,22,0,0,47718,48719,2106,2200,0,21-23,20,0,220481.0,8806.0
60000,2,2.0,2.0,23,0,0,48413,52587,5000,3000,1,21-23,20,0,326218.0,16888.0
40000,2,2.0,2.0,23,0,0,18653,20035,2000,2000,0,21-23,20,4,152196.0,30000.0
50000,2,3.0,1.0,25,2,2,51243,49805,0,2025,1,23-25,19,4,219973.0,8513.0
80000,2,3.0,2.0,25,0,0,79986,80012,3000,3010,0,23-25,19,0,450348.0,15510.0
50000,2,2.0,1.0,24,0,0,20173,15509,1500,2008,0,23-25,19,-1,64471.0,20304.0
10000,2,2.0,2.0,22,-1,-1,3646,7374,4000,0,0,21-23,20,2,34913.0,12870.0
50000,2,2.0,2.0,24,0,0,30344,47000,20002,1000,0,23-25,19,-4,110378.0,21002.0
180000,2,2.0,1.0,24,0,0,6272,0,0,0,0,23-25,19,-6,9462.0,3574.0
80000,2,2.0,2.0,25,-2,-2,0,0,0,0,0,23-25,19,-12,0.0,0.0
50000,2,1.0,2.0,25,1,-2,0,0,0,0,1,23-25,19,-9,0.0,0.0
50000,2,2.0,1.0,25,-1,-1,8731,2463,2463,8514,0,23-25,19,-2,61271.0,50198.0
30000,2,1.0,2.0,22,-2,-2,8066,4869,4869,4000,0,21-23,20,-12,25270.0,20091.0
50000,2,,2.0,23,0,0,48473,49454,2100,2021,0,21-23,20,0,276931.0,35487.0
80000,2,2.0,2.0,24,0,0,77883,78749,3500,4000,0,23-25,19,0,331338.0,13623.0
150000,2,2.0,2.0,26,0,0,69169,67855,3083,10000,0,25-26,6,0,435635.0,23819.0
120000,2,1.0,2.0,24,-1,-1,2946,384,384,1920,1,23-25,19,-6,6414.0,3474.0
80000,2,2.0,1.0,24,2,2,3177,-13,0,4242,1,23-25,19,3,22403.0,11334.0
240000,2,2.0,2.0,24,0,0,75830,50787,1480,1601,0,23-25,19,0,280700.0,47763.0
30000,2,2.0,2.0,24,0,0,27465,30386,3700,1500,0,23-25,19,4,178850.0,9700.0
150000,2,1.0,2.0,25,0,0,30305,40190,10190,10000,0,23-25,19,0,198069.0,30193.0
50000,2,1.0,2.0,25,0,0,41892,43875,3000,2200,0,23-25,19,0,257342.0,14200.0
50000,2,2.0,1.0,24,0,0,25562,33879,10000,2000,0,23-25,19,2,192301.0,18009.0
230000,2,1.0,2.0,24,-1,0,5883,7923,7000,1000,0,23-25,19,-3,22211.0,12938.0
90000,2,2.0,2.0,24,0,0,84137,85684,3210,3503,0,23-25,19,0,456482.0,16627.0
230000,2,1.0,2.0,25,-2,-2,264,264,264,264,0,23-25,19,-12,1584.0,1584.0
90000,2,1.0,2.0,25,0,0,6090,7477,1500,1500,0,23-25,19,0,52419.0,9000.0
230000,2,2.0,1.0,25,0,0,9167,10468,1392,2000,0,23-25,19,0,72116.0,16745.0
230000,2,2.0,2.0,25,0,0,95544,95311,4200,4500,0,23-25,19,0,556313.0,23314.0
420000,2,2.0,2.0,25,0,-1,17685,28206,30553,100000,0,23-25,19,-1,510000.0,146274.0
50000,2,1.0,2.0,25,0,0,30587,30440,1800,1900,0,23-25,19,0,182411.0,9950.0
70000,2,2.0,2.0,24,0,0,67897,62826,3000,2916,0,23-25,19,0,328476.0,28126.0
200000,2,,2.0,25,-2,-2,3302,0,0,0,0,23-25,19,-12,3287.0,0.0
30000,2,1.0,2.0,25,0,0,27396,27994,1753,1786,0,23-25,19,0,171065.0,8600.0
60000,2,2.0,2.0,24,2,2,47210,46155,0,1725,1,23-25,19,8,293328.0,12025.0
230000,2,1.0,2.0,25,-2,-2,248,248,248,248,0,23-25,19,-12,1488.0,1488.0
100000,2,2.0,2.0,25,0,0,100778,98987,4000,4000,0,23-25,19,0,597968.0,23200.0
420000,2,3.0,2.0,25,2,2,68394,72874,5620,0,0,23-25,19,6,380268.0,13717.0
100000,2,2.0,2.0,25,-2,-2,880,880,880,2926,0,23-25,19,-5,190276.0,72807.0
